Timestamp,Date,Measure,EURC,USDe,USDD,CNHT,USDP,TRYB,sEUR,AUDF,BEAN,EURQ,FRAX,USDS,GHO,GYEN,USDT,USDG,AUDD,PYUSD,USDM,GUSD,deUSD,VCHF,sUSD,1GBP,BRZ,M,USDtb,aUSDT,USDQ,FXD,IDRT,EURS,FDUSD,AUSD,XSGD,ZUSD,USDz,BSC-USD,XIDR,RLUSD,USDV,AGEUR,MXNB,BSC-BUSD,AEUR,USDGLO,USDC,EUROe,USD0,LUSD,MXNT,BUSD,EURCV,omUSD,EURT,EURØP,USDO,USD1,pUSD,USDon,BRLA,avUSD,BBRL,lvlUSD
1745107200000,2025-04-20,Bridged Token Market Cap (Dollar),262190588.66,4831603886.52,739271403.86,2799099.37,76271723.67,2622851.95,786638.30,2629883.01,6358301.83,3789522.79,325228614.41,7226632056.47,219601678.01,9413374.78,144086752522.99,242933162.17,255377.08,872459518.36,49231771.77,1059376.96,203684442.61,76261.28,20895613.56,60270.98,2387373.51,180727084.51,1437347176.85,316623.36,7970443.53,3270227.77,3763114.87,12079042.38,1542994571.72,92659508.92,15498900.33,14847749.27,120918544.42,4287132315.96,115404.32,294023931.87,89683.10,20999034.42,674084.52,320842415.24,59036139.27,535334.53,59887797004.33,317325.27,681221096.02,44018782.81,1110291.00,57775111.23,47324823.37,112771.34,33291614.22,1365308.43,116132830.75,124761458.13,,,,34758231.01,194.42,147388228.77
1745193600000,2025-04-21,Bridged Token Market Cap (Dollar),269338191.67,4830202049.74,743503881.96,2798980.14,76301149.58,14321309.58,781110.27,2647029.85,6403262.25,3791516.73,325288376.98,7309434344.60,220398282.96,9441758.20,144141984281.97,233333704.76,255031.49,868200792.47,49185130.16,1255324.32,199953254.42,76249.15,20065748.53,60270.98,2468897.42,180729292.85,1437589239.22,316623.36,7962214.33,3270307.02,3770337.06,11780918.63,1578508179.47,92665857.82,15526043.94,14884932.96,121511871.56,4281439545.51,115269.22,293996697.51,87364.42,21098740.11,674084.52,321431809.06,58971848.61,535177.91,59875899857.94,318006.61,675309260.37,44071162.40,1114203.15,57738031.99,47286692.11,112771.34,33266014.17,1372794.74,121031347.52,124847718.41,,,,34779292.29,194.52,148010865.75
1745280000000,2025-04-22,Bridged Token Market Cap (Dollar),269187438.20,4805607905.22,741821548.53,2798980.14,76296513.00,2869132.95,786374.62,2647277.43,6318054.51,4122703.52,325156954.08,7370064522.79,219961687.27,10238229.28,144665025065.86,237395433.13,254261.68,887203028.11,49335001.60,775612.14,193620487.52,77275.00,20432920.38,60270.98,2425704.02,180731645.77,1437496212.52,316525.89,7972821.62,3270734.81,3715191.78,11280150.55,1522851625.66,92745733.40,15573476.27,15548773.10,123253430.64,4278247121.71,118516.88,294122124.39,89746.47,21316287.30,674084.52,321349737.96,59149755.18,535063.11,60698460789.20,318453.34,673859575.70,43667881.50,1121034.08,57656324.79,47956822.92,112771.34,33552029.79,1382589.18,131095548.42,124359160.16,,,,38915822.99,197.45,148833716.27
1745366400000,2025-04-23,Bridged Token Market Cap (Dollar),263849100.26,4777798067.69,739370654.87,2798980.14,76273851.42,2853327.20,809836.55,2630910.48,6526453.38,4107378.71,325271899.88,7384554783.55,220016511.26,10377516.17,144994608784.38,242125754.39,258861.81,874063268.83,49322889.39,1137831.74,193209120.57,75642.63,21713539.71,60270.98,2434306.85,181734415.01,1438333847.06,316779.22,7978962.36,3270842.49,3827684.94,11179210.76,1479900125.77,92748154.78,15483837.38,15649011.13,121272494.48,4289891282.85,121907.16,293990624.22,99639.02,21225079.88,674084.52,322195640.58,59270389.54,535610.45,60886978523.92,316325.13,672549076.57,43635468.81,1118828.76,57793556.36,47163187.39,112771.34,33873233.93,1367123.99,133733164.87,123853622.80,,,,40141940.30,198.01,149777187.72
1745452800000,2025-04-24,Bridged Token Market Cap (Dollar),261485509.70,4763798367.17,739803173.55,2798980.14,71326092.67,10149779.56,817517.43,2626163.59,7112838.06,4093346.64,325204150.64,7504640993.17,220553741.81,10098151.63,145419428887.63,234325955.48,254672.87,896554397.57,49253782.41,1061922.05,192799565.11,75065.59,24502127.40,60270.98,2442085.93,199887252.70,1438691999.76,316599.96,7974051.03,3271592.60,3749069.66,11044484.79,1468937281.14,92742922.13,15481287.39,15792860.62,124543862.92,4289082783.66,122462.58,294043732.98,99164.18,21184432.52,674084.52,321887289.39,59686309.72,535234.62,61142114398.28,315566.80,669670838.49,43585645.39,1076748.10,57812153.48,47259788.73,112771.34,33417247.25,1362678.31,141689093.49,124563785.61,,,,41578024.87,198.00,154772848.12
1745539200000,2025-04-25,Bridged Token Market Cap (Dollar),263627887.10,4760086096.50,742437076.53,2798980.14,71330150.44,2906861.50,814216.40,2642259.89,7112838.06,4110525.51,325241006.66,7608355331.57,220768049.54,10218653.25,146131050333.32,257792942.54,259390.31,892273619.31,51501992.16,1306533.58,192620673.24,75410.82,24938554.94,60270.98,2459009.54,201289655.05,1438656719.38,318082.49,7979914.09,3274290.58,3734734.79,11075994.78,1464635388.54,92725907.83,15536539.05,15945929.81,124113157.99,4291377123.13,123202.33,317044606.57,91103.84,21513859.02,674084.52,321329162.23,59833622.34,535960.66,61244077262.86,316672.35,661929767.72,43427214.85,1076748.10,57767366.42,47265354.30,112662.33,33046152.52,1363543.46,145659205.10,124618342.85,,,,41622201.55,198.61,155369624.81
1745625600000,2025-04-26,Bridged Token Market Cap (Dollar),263558223.16,4775498833.78,744672902.05,2798980.14,71321915.94,2903052.87,811391.91,2640175.20,7165954.41,4110907.82,325288818.93,7649902260.10,225421669.47,9964107.54,146575750449.71,257769727.34,258131.46,892490718.35,51157819.11,21375325.86,192636754.79,75402.76,25426059.11,60270.98,2447385.06,201291179.97,1438938294.76,331179.25,7976641.23,3275105.23,3719998.55,11200569.71,1467458453.98,92755140.01,15495489.46,15797317.48,121313435.89,4287149694.15,124595.93,317084409.91,98871.79,21451120.71,674084.52,321604224.01,59649323.38,535228.71,61234277980.73,316732.72,661183277.70,43576067.47,1076748.10,57745791.63,47308743.78,112755.71,33253843.42,1367765.90,146136255.06,124514765.86,,,,43089883.59,198.60,156992053.14
1745712000000,2025-04-27,Bridged Token Market Cap (Dollar),263351695.23,4765040067.73,750557195.44,2798980.14,71327237.35,2893038.73,815975.74,2640407.89,7219300.74,4109980.45,325177195.34,7671627759.17,222274853.55,9610297.95,146719617772.49,257734990.34,258194.16,892290412.95,51359066.53,21361946.19,192897356.70,75108.09,25483932.62,60270.98,2440479.01,201293647.57,1438505188.85,381115.50,7980778.72,3273877.27,3768746.14,11196175.02,1465410293.17,92737679.50,15466987.52,15429402.36,123132715.03,4284942768.30,122417.97,317206068.65,99765.57,21450879.20,674084.52,321431943.68,59816700.60,535315.72,61072408901.32,316244.13,658355621.72,43567466.15,1076748.10,57800533.94,47308743.78,112755.71,33087492.10,1364591.78,146485683.76,124419603.27,,,,43075600.97,198.66,157281561.94
1745798400000,2025-04-28,Bridged Token Market Cap (Dollar),262865906.17,4763040416.05,750358365.69,2798980.14,71329496.47,2898467.78,813467.14,2634618.57,7219355.47,4113482.84,325232983.58,7674095545.31,222307345.74,9952928.03,146727444402.02,257799526.10,256898.68,892295513.79,49305152.30,21360357.66,192911474.70,75170.66,25295632.47,60270.98,2444123.90,201293647.57,1438564710.53,381149.67,7977789.10,3287346.50,3744333.45,10865933.34,1465418845.93,92746135.81,15492562.37,15655866.21,122444031.06,4287353785.76,121604.63,316996928.88,96283.36,21456363.80,674084.52,321354751.21,59202563.43,534692.17,61082979828.39,315947.81,658452165.20,43496528.72,1076748.10,57759075.64,47402923.55,112755.71,33409150.87,1361611.35,146269568.97,623220553.91,,,,43305154.43,199.78,159302496.44
1745884800000,2025-04-29,Bridged Token Market Cap (Dollar),264279180.41,4763741173.56,750268553.63,2798980.14,71323568.30,2897212.28,814481.79,2658303.90,7056577.59,4113796.03,325268061.32,7675620722.33,222245908.63,10131368.30,146706974278.80,257763296.87,259438.88,892501253.99,49266204.05,21344859.57,192897394.38,75958.76,25046495.03,60270.98,2465266.57,201293647.57,1438406209.48,381307.74,7976354.49,3285536.33,3745860.46,11069405.52,1465361998.97,92784831.28,15511926.02,15507216.97,122521019.31,4287195872.45,123684.63,317048381.08,96819.31,21527042.41,674084.52,320619874.07,59822588.55,534723.58,61094959141.75,317840.99,658230215.14,43488750.37,1076748.10,57422066.28,47342506.10,112755.71,33212993.54,1368599.76,146538111.01,2025276194.04,,,,43759274.90,465.06,158041251.97
1745971200000,2025-04-30,Bridged Token Market Cap (Dollar),260236669.38,4758357890.29,750913562.04,2798980.14,71329306.51,,807578.82,2627382.63,7136649.15,4102596.01,325232187.52,7668500900.22,222805831.44,10138172.33,147140259546.66,254042005.76,246836.00,900036927.53,49251968.80,21319521.39,192720499.67,75688.66,25350331.07,60270.98,2493773.09,202295864.45,1438615712.67,381504.91,7969803.97,3287227.69,3752387.03,11036345.68,1467239997.70,92720904.93,15553583.33,14612250.47,121826126.28,4287501461.54,120792.07,317058271.04,94643.86,21741510.06,674084.52,321460764.67,59560600.75,536019.48,60480885588.34,316769.48,652286016.51,43529897.78,1076748.10,58072183.75,47091290.14,112755.71,33215459.26,1366132.77,148402496.70,2020386765.52,,,,44785147.71,639.71,159798466.32
1746057600000,2025-05-01,Bridged Token Market Cap (Dollar),262547500.66,4761567562.36,752244200.16,2798980.14,71312784.23,,717267.33,2645183.44,7137449.25,4097188.53,322757211.47,7679790260.93,228523803.93,10039047.34,147225841948.99,249214356.14,256141.30,924188497.63,49280305.45,16417891.85,192675813.92,75706.14,25223447.37,60270.98,2456208.77,204098125.65,1439241504.09,381204.87,7978032.58,3283754.69,3801551.14,11143427.87,1463347695.22,93612021.81,15544945.98,15850970.72,122453332.25,4285701887.33,121988.84,316797217.44,91552.23,21765073.69,674084.52,321943306.00,59481714.81,535485.76,60375054335.02,315446.00,650876222.40,43535690.06,1026133.18,57685866.89,46998918.32,112755.71,33255518.70,1358763.50,148803807.56,2023969042.72,,,,50436697.48,639.71,159623079.04
1746144000000,2025-05-02,Bridged Token Market Cap (Dollar),258307685.20,4777781287.68,752696805.51,2798980.14,71323306.75,18798660.63,692742.40,2634326.49,7155037.29,4081148.49,322698590.23,7790779315.75,230443552.45,9906614.83,147521068613.93,262101387.55,256304.96,953648996.95,49242223.91,16376555.79,192482886.79,75091.24,25449594.13,60270.98,2453501.23,204100268.88,1439390087.75,381204.87,7982394.70,3283616.13,3816952.19,11090363.76,1462652354.53,93610584.14,15502682.24,15727268.17,122562740.10,4284779621.43,123673.32,317111569.88,88727.81,21735542.59,674089.59,321489090.89,59714012.30,535604.41,60396639900.51,314952.19,649757758.10,43410122.92,1025939.62,57710253.25,46998918.32,112755.71,33144843.10,1355165.30,148782550.30,2022525572.00,,,,51114762.62,199.62,160711657.52
1746230400000,2025-05-03,Bridged Token Market Cap (Dollar),258511661.44,4780348438.68,754526205.65,2807858.12,71328270.84,18743157.28,699462.46,2658691.42,7137339.99,4095105.76,322835080.21,7899773041.70,230489786.56,9977424.44,147804324208.53,262282164.60,255749.91,953597811.09,49241792.91,16481684.64,192920339.91,75200.62,25489631.61,60270.98,2495944.93,204102638.75,1439647303.62,381378.15,7971920.97,3281695.77,3806462.24,11056873.00,1461473878.78,93636055.61,15681303.02,16119916.57,122670933.98,4288962826.52,121168.49,317071342.17,69519.59,21752939.57,674099.52,321761299.91,59566892.36,535161.87,60374279435.54,314565.16,649921694.14,43408172.77,1121993.10,57760675.12,46998918.32,112755.71,33286654.54,1356469.78,149474975.93,2026949385.48,,,,51581441.10,199.62,161169992.47
1746316800000,2025-05-04,Bridged Token Market Cap (Dollar),265078744.39,4780189067.61,749827406.13,2396240.41,71322791.12,18723903.02,690923.76,2658691.42,7137339.99,4101275.89,322796812.05,7903503578.86,231842621.95,9138621.19,147553314266.96,262086245.14,256204.77,953962815.65,49233870.85,16474342.92,192126738.24,75295.67,26074988.03,60270.98,2479372.26,204105042.36,1439444272.38,382075.88,7982309.53,3310583.16,3849118.38,11116667.51,1461737713.44,93599921.99,15639168.25,15743645.21,122615730.76,4284407111.68,120089.48,317003566.83,69519.59,21743098.27,674099.52,321490319.23,59230305.58,534908.65,60419738470.01,314613.23,650090226.67,43370739.26,1121993.10,56844873.20,46998918.32,112755.71,33320766.71,1356320.36,149305840.59,2025952477.08,,,,52727953.81,199.46,161749413.00
1746403200000,2025-05-05,Bridged Token Market Cap (Dollar),264667442.69,4787827831.46,751518798.20,2408132.42,71317847.36,39641352.57,692555.13,2677531.91,7142042.84,4109047.93,322668181.64,7699361922.91,232504749.43,9662841.80,147627108246.56,251477752.72,253489.15,900378792.85,49239155.51,16385043.06,192036756.84,75289.46,26224530.82,60270.98,2507958.50,206107872.15,1439287194.38,381077.14,7972036.89,3085748.10,3825211.08,11099883.17,1458101758.42,93634086.33,15682649.42,15818991.14,122564329.53,4286189620.91,120304.27,317009625.32,69519.59,21725354.23,674099.52,320787621.75,58523982.88,535940.81,60785926851.87,315087.84,650091641.63,43396931.92,1121993.10,57670374.81,46998918.32,112755.71,33158185.20,1358190.12,149537437.14,2025280725.87,,,,53061511.92,198.57,155966823.77
1746489600000,2025-05-06,Bridged Token Market Cap (Dollar),264949485.21,4786777047.76,750147960.01,2393779.99,71321298.69,,693016.84,2677531.91,7146156.48,4071023.52,322868057.04,7472444970.09,232800347.69,10031578.05,147604372935.87,262492016.65,257249.61,885346010.49,49168498.66,16382549.55,192004376.24,75715.00,27485085.02,60270.98,2459892.59,206109721.76,1438989695.94,381092.47,7973891.10,3063590.87,3877011.89,11122705.72,1534540285.19,93561482.39,15773473.58,15850103.07,122354308.84,4284280787.91,122962.47,316984048.93,56968.23,21855348.65,674099.52,321258372.64,58431818.44,535068.63,59949327159.49,315044.47,650500702.57,42903759.07,1099674.17,56520733.38,46998918.32,112755.71,33001684.42,1358271.85,149758353.26,2026326761.25,,,,53139280.85,372.60,158900693.23
1746576000000,2025-05-07,Bridged Token Market Cap (Dollar),269111446.83,4787190412.09,750067511.07,2393779.99,71323003.75,750524.68,691897.41,2677531.91,7127834.32,4096328.01,320562287.24,7595819519.71,233164659.06,10067760.84,147689518493.13,246394613.13,264519.17,885109158.41,49251230.65,16343373.42,191880429.38,75870.25,27638451.13,60270.98,2449442.78,212212743.36,1439067588.73,380499.78,7980347.69,3320523.46,3870432.71,11102839.41,1539353894.67,93512591.50,15737718.13,15143996.22,122280652.72,4285566801.18,120326.01,317033376.65,57475.68,22259958.61,674099.52,321037949.19,58382612.78,534748.00,59896309510.00,315771.36,650131220.20,42889637.27,1099674.17,57846603.45,46998918.32,112755.71,33256273.09,1360810.06,161009837.42,2026101218.68,,,,53206452.49,370.68,161478822.34
1746662400000,2025-05-08,Bridged Token Market Cap (Dollar),269849622.99,4742615387.85,752024226.51,2397470.62,71333577.27,1557632.93,692218.68,2677531.91,7135321.09,4084692.20,320527187.30,7951719851.93,245710412.50,10042106.72,147889472561.52,254503641.84,263447.36,883607988.71,49206368.45,16192443.08,194423437.52,75624.48,26859893.97,60270.98,2429273.14,212214460.91,1440535708.93,381618.44,7975423.11,3254984.86,3820901.29,11131903.14,1520681812.20,93495729.13,15607191.04,15584789.79,120290195.83,4285887673.39,122665.37,316949734.74,54401.57,22607237.92,679680.56,321440097.72,58583313.48,535251.08,59725096834.98,314985.61,649155555.42,42050988.80,1099674.17,57384488.77,46998918.32,112755.71,33155858.76,1358133.99,199117979.61,2023395924.38,74923.32,,,53245171.15,376.08,164298942.31
1746748800000,2025-05-09,Bridged Token Market Cap (Dollar),262631494.22,4748261951.34,747445077.28,2397470.62,71313749.41,12570859.15,732521.17,2677531.91,7983491.06,4060782.62,320593675.74,7870875444.89,250868334.44,7456162.61,147927011950.59,304486009.52,271367.82,941924265.21,49267921.44,16782963.36,197834283.60,75212.44,26514822.94,60270.98,2459522.33,213217195.11,1440203663.81,381142.59,7984996.74,3085945.11,3886504.59,11073490.52,1506732773.28,93355793.24,15689935.20,15153159.69,120378079.75,4285628854.59,125446.97,317189144.27,44527.21,22704024.71,679680.56,321621913.22,59506257.98,535769.32,59568054538.53,313427.35,648498539.67,42058308.14,1080620.00,59391274.04,46998918.32,112791.85,32954532.28,1360476.07,204455970.23,2025829401.70,75677.32,,,54431296.27,376.08,169624891.58
1746835200000,2025-05-10,Bridged Token Market Cap (Dollar),263152219.03,4752628133.07,748212935.64,2375736.94,71314350.21,669650.67,753478.54,2677531.91,7813517.16,4064621.33,320634037.26,7887559278.95,251724574.52,9223475.11,148030926150.13,304468160.69,265511.60,942210169.66,51403069.01,15929619.56,200429580.95,74928.16,27227810.54,60270.98,2438645.65,213219200.14,1440422406.98,381199.72,7977279.68,3214817.00,3891315.36,11050857.28,1508139994.31,93380849.26,15653055.18,15138694.51,122369109.76,4284669257.03,126287.42,316807617.02,55301.42,22301091.80,678655.61,322589587.93,59548722.97,535231.38,59674150258.13,313618.29,648516350.98,42039308.16,1080620.00,57801525.14,46998918.32,112791.85,32897105.99,1349898.31,204477624.79,2029324019.61,75676.32,,,55224417.01,376.82,170388344.81
1746921600000,2025-05-11,Bridged Token Market Cap (Dollar),261143516.41,4752232563.74,749843128.21,2375736.94,71315204.79,671036.21,777326.93,2586137.71,8148290.06,4067119.36,320652016.90,7802197729.16,252063380.78,9674562.46,148036771682.22,303276423.43,273214.15,942397123.99,51330683.96,16352891.16,202840441.14,75019.50,27986124.53,60270.98,2471893.77,213221612.23,1440428576.32,380826.32,7975677.30,3217291.67,3874207.00,11096234.53,1510975669.46,93374815.88,15661751.33,13021122.74,122204122.16,4275789818.34,129399.30,316676713.62,67735.88,22361150.99,678655.61,320427377.71,59635103.34,536179.01,59670363472.59,314408.92,648624748.80,42110777.92,1080620.00,58102917.25,46998918.32,112791.85,32902685.21,1351242.45,204519868.82,2024303095.40,75676.32,,,55331774.34,376.89,170460389.57
1747008000000,2025-05-12,Bridged Token Market Cap (Dollar),260578363.59,4832727672.49,753369172.20,2375736.94,71319998.37,4696012.48,770153.12,2585650.19,7458585.50,4053806.70,320626928.49,7592444103.45,253575177.69,7231792.67,148098098756.64,305081304.05,266142.20,867224636.34,49352316.64,12362573.36,209540351.81,105049.19,27902709.47,60270.98,2454026.59,217224296.25,1440537162.94,381033.12,7977613.55,3215684.06,3850437.10,10968352.97,1508311743.86,93367060.09,15723686.69,11961835.35,122677625.10,4284242717.28,125148.59,317211595.30,63207.63,22389039.55,797876.71,320338052.01,59346993.73,534995.38,59287934154.99,313252.43,645365943.51,42059193.85,1080620.00,57561511.41,46772452.30,112789.02,32870263.81,1346877.29,208564144.43,2025065409.12,78824.32,,,55241938.19,375.50,168036855.82
1747094400000,2025-05-13,Bridged Token Market Cap (Dollar),268101766.49,4848497343.18,755993515.31,2822692.98,71369285.35,5024240.91,764023.38,2585650.19,7923288.46,4025354.92,320523583.82,7455091416.76,253602364.66,9454978.35,148344660019.69,304893361.08,259842.40,850295648.00,49188135.45,12589217.41,218317018.76,74883.51,27850596.68,60270.98,2449498.69,217226354.28,1440359755.34,381243.97,7976726.42,3207700.97,3826669.46,10901881.25,1505008431.11,93394277.65,15608479.39,14761464.25,123374995.00,4285066684.22,124625.95,316957813.44,79478.49,22162057.40,794061.34,320154665.37,59168283.36,535317.05,59203033894.89,311686.05,643759548.48,42082918.84,1080620.00,57605851.87,46772452.30,112789.02,32591023.48,1331057.63,209973497.04,2031872011.61,78824.32,,,55321778.65,375.50,167372744.38
1747180800000,2025-05-14,Bridged Token Market Cap (Dollar),269585234.76,4892773880.72,756640504.05,2822647.90,71370654.26,4488392.57,728567.33,2585650.19,8710114.46,4029842.68,320529329.72,7418972043.57,253493375.52,7133778.02,148535112653.37,293814867.56,259234.37,901711044.36,42273483.26,12372387.10,219076800.14,74171.30,27687908.17,60270.98,2492629.05,220229104.95,1440231528.58,381189.73,7984211.69,3069731.26,3881158.74,10802066.24,1499771267.11,93400430.90,15649157.03,14932249.94,123586143.25,4296237027.05,127130.44,312958124.21,65422.03,22037955.58,792567.48,322023685.78,59175579.34,535678.07,58976606174.62,315362.96,649108160.18,42054687.21,1118381.90,57662601.03,46236558.90,112721.32,32782860.56,1341754.53,208932083.14,2027969598.41,10079290.26,,,60290367.91,377.66,167981160.67
1747267200000,2025-05-15,Bridged Token Market Cap (Dollar),273411458.02,4964250121.72,750086742.25,2828652.95,71393573.63,4387742.57,720343.13,2585650.19,7697512.84,4039726.52,320378774.41,7443289235.38,252948617.67,8092946.97,149054015233.20,293820575.50,258266.58,924094120.87,42252736.93,12397403.26,219464820.56,74225.67,27676682.63,60270.98,2477732.85,223530118.45,1441319706.72,381354.71,7972924.28,3329426.35,3834576.14,10789458.64,1502456385.99,92620304.28,15586234.13,11031821.24,123368158.17,4284679244.13,124475.07,312969909.94,65422.03,22052825.33,794137.33,320752995.16,58892648.43,535314.06,58822279135.69,315210.66,649328550.60,42132073.75,910340.00,57200090.97,46239645.45,112746.42,32970335.32,1342596.39,214550780.56,2024529415.92,16078263.61,,,60571127.79,374.78,169659005.49
1747353600000,2025-05-16,Bridged Token Market Cap (Dollar),275603271.78,5060853115.88,746097667.93,2842603.79,71343723.16,4639612.85,722738.79,2585650.19,7137339.99,4037719.17,320324223.33,7416519442.64,251352289.78,9303358.45,149217695255.86,293620395.25,262407.21,911561203.40,42495433.31,25232054.30,219781276.72,74785.36,28047823.40,60270.98,2466308.37,226030481.94,1441230780.40,380951.34,7978574.83,3084343.32,3825073.73,10760279.24,1500522164.58,92164625.42,15706711.22,15994705.34,123384820.47,4285432337.56,121799.64,313510683.10,69863.65,22096032.40,797574.49,321308495.21,58255279.87,535588.44,59107261462.12,314442.78,649440825.81,41891002.81,873260.00,57185124.50,46287642.41,112746.42,32502177.10,1343683.64,215614358.62,2024644133.70,23091236.87,,,60344463.96,376.00,169931384.28
1747440000000,2025-05-17,Bridged Token Market Cap (Dollar),274643915.34,5080981842.16,746895822.65,2842603.79,71345085.16,4625296.28,723358.57,2585650.19,7137339.99,4017707.97,320373972.77,7399525496.63,250904413.82,8743623.50,149309257769.95,293758304.36,259617.56,911600453.89,42242383.72,25416899.92,219631086.77,101738.04,28420278.10,60270.98,2477596.14,226031050.50,1441328794.38,380958.96,7978305.30,3091753.02,3814222.65,10742265.20,1506435173.70,92194429.64,15687012.50,11643506.84,123903623.26,4286347300.00,123296.71,312864079.78,64452.77,21869910.42,809270.50,321148680.96,58296754.56,534877.81,59093263674.26,314308.14,649107667.58,41898775.81,906300.00,57526713.56,46141495.31,112746.42,32700146.69,1340269.26,215598865.89,2025090375.54,23091237.87,,,60220315.23,376.00,172075030.42
1747526400000,2025-05-18,Bridged Token Market Cap (Dollar),271447781.96,5077910235.72,749076930.58,2842603.79,71347195.51,4607262.71,710537.19,2585650.19,7137339.99,4035913.05,320354240.28,7413874487.08,247810733.91,8566587.95,149400310046.61,293693440.77,258444.52,911570517.02,42160609.84,25233072.15,225642219.71,101651.96,28745316.35,60270.98,2447977.96,226031651.90,1441504703.34,380958.96,7975729.80,3102056.39,3827263.20,10729946.33,1503819053.43,92177284.81,15657260.68,12132478.42,124114152.17,4283630605.95,119042.23,313121410.66,61771.02,22041452.02,809270.50,321350107.84,58655986.01,535362.01,58957476234.61,313067.82,648494669.39,41651960.55,875100.00,57454181.15,46141495.31,112746.42,32636574.91,1339649.05,215898564.61,2025593683.32,23091236.87,,,60300418.21,375.88,173504272.81
1747612800000,2025-05-19,Bridged Token Market Cap (Dollar),271166472.26,5075736352.72,748897535.74,2842603.79,71339674.14,4348808.11,707378.39,2585650.19,7137338.78,4049519.81,320438116.79,7448137229.14,250546471.22,7393213.50,149639267074.36,295996491.37,261295.36,909747190.28,38773045.37,24848937.79,235166658.18,101964.30,28650728.15,60270.98,2456751.45,226032241.74,1441469548.20,380958.96,7978423.30,3093928.43,3884207.24,10763946.28,1507657543.55,92147701.60,15651452.44,12221734.76,122339137.70,4284551792.88,121484.85,312895195.80,62424.33,22166961.93,809275.64,321690556.71,58436127.75,533218.40,58724902650.63,315475.05,648361470.67,41605779.65,1009391.67,58836408.30,46551630.67,112746.42,32745539.14,1342180.62,220066664.98,2022205833.68,23091237.87,,,60052460.12,377.12,174211234.03
1747699200000,2025-05-20,Bridged Token Market Cap (Dollar),275734573.18,5112624540.73,745693723.16,2842603.79,71297540.44,5435083.54,710032.66,2585650.19,7669368.84,4048855.18,320358063.68,7463975756.23,250258607.68,7375285.25,149990728830.02,295804777.29,261603.76,915058937.62,38802743.29,12305767.74,233898920.74,102289.86,28656378.12,60270.98,2470822.09,226032865.60,1441682847.82,380958.96,7977281.09,3083756.54,3830295.45,10822182.22,1501098391.10,92104208.09,15714227.35,12392740.40,121781893.32,4289092792.39,121871.92,313058659.04,61973.52,22492966.13,809275.64,321582000.92,58057470.00,535064.72,58701310848.49,313827.27,646912745.34,41688284.51,876000.00,57609400.75,46461863.60,112746.42,32803447.15,1349437.51,219506925.81,2033127645.87,23091261.38,,,60037626.33,375.66,174699167.47
1747785600000,2025-05-21,Bridged Token Market Cap (Dollar),275245078.93,5114906916.84,746532633.94,2842603.79,71320019.85,4324193.54,708009.23,2585650.19,8185545.64,4076351.51,320395797.15,7456831685.35,249476646.99,7773641.02,150474540593.77,295798449.36,262150.50,911516027.49,38698592.28,12211767.25,235445195.57,102938.00,28625015.42,60270.98,2462070.79,226833512.85,1441283004.26,380958.96,8581174.17,3357847.50,3893296.12,10792354.60,1510624391.83,92043915.78,15640129.01,12727131.45,122506949.65,4286895972.22,122503.88,310504644.38,61568.14,22387601.23,812717.65,321157790.44,58230175.52,534906.43,59243389245.39,314772.82,645133656.47,41687984.95,1099247.89,57687701.68,46474545.05,112746.42,32767149.65,1353332.73,219036126.84,2032362775.65,23791311.38,,,62338864.84,377.16,176179112.38
1747872000000,2025-05-22,Bridged Token Market Cap (Dollar),275409848.60,5195145972.86,749174729.55,2442578.25,71486974.31,4633708.85,721350.33,2585650.19,7612650.59,4094340.13,320264882.85,7462729176.65,246570143.34,8090407.09,150571733767.09,297896967.28,261807.12,904489943.25,38722929.96,12165464.26,232051432.54,103398.70,28413631.90,60270.98,2467074.58,227834296.53,1442452548.07,381249.86,8581169.03,3355039.34,3894378.14,10905814.46,1575718306.36,93524969.65,15787083.07,15572751.52,121818198.83,4283358433.43,123176.21,310433352.42,62141.80,22371945.73,812717.65,322075044.45,58612529.75,538589.13,59564916683.53,315837.97,640677087.23,41561062.45,1092063.62,58225938.80,46474545.05,112746.42,17543826.05,1360961.04,222221960.70,2050265366.81,24156792.21,,,62303127.31,372.43,176159199.56
1747958400000,2025-05-23,Bridged Token Market Cap (Dollar),273205315.23,5295340628.60,746643216.43,2442578.25,71472541.60,4466383.77,725313.72,2585650.19,8012900.51,4076986.77,320333419.24,7025944048.04,242452866.26,3244238.45,150694867822.90,297885725.48,262835.77,911537079.87,38916303.61,12294202.63,236938838.03,103187.34,28530201.82,60270.98,2461814.77,231934795.10,1442098695.72,381114.70,8580465.52,3353446.05,3881329.82,10863255.09,1640950281.36,92545255.65,15725814.57,14937260.74,121296538.69,4285899102.24,124017.82,310537272.20,62141.80,22434367.32,810752.92,321520518.25,59039548.94,535287.58,60017231397.78,314946.20,638229287.60,41587627.07,1132616.81,57709878.46,46870004.12,112746.42,17420694.61,1353739.06,222047839.24,2049630958.67,27856908.10,,,62282009.92,372.43,175813598.63
